channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
0.0,0.0,21000000.0
0.0,0.0,22000000.0
0.0,0.0,23000000.0
0.0,0.0,24000000.0
0.0,0.0,25000000.0
0.0,0.0,26000000.0
0.0,0.0,27000000.0
0.0,0.0,28000000.0
0.0,0.0,29000000.0
0.0,0.0,30000000.0
0.0,0.0,32000000.0
0.0,0.0,34000000.0
0.0,0.0,36000000.0
0.0,0.0,38000000.0
0.0,0.0,40000000.0
0.0,0.0,42000000.0
0.0,0.0,44000000.0
0.0,0.0,46000000.0
0.0,0.0,48000000.0
0.0,0.0,50000000.0
0.0,0.0,52000000.0
0.0,0.0,54000000.0
0.0,0.0,56000000.0
0.0,0.0,58000000.0
0.0,0.0,60000000.0
0.0,0.0,65000000.0
0.0,0.0,70000000.0
0.0,0.0,75000000.0
0.0,0.0,80000000.0
0.0,0.0,90000000.0
0.0,0.0,100000000.0
0.0,0.0,110000000.0
0.0,0.0,120000000.0
0.0,0.0,130000000.0
0.0,0.0,140000000.0
0.0,0.0,150000000.0
0.0,0.0,160000000.0
0.0,0.0,180000000.0
0.0,0.0,200000000.0
0.0,0.0,240000000.0
0.0,0.0,280000000.0
0.0,0.0,320000000.0
0.0,0.0,360000000.0
0.0,0.0,400000000.0
0.0,0.0,440000000.0
0.0,0.0,480000000.0
0.0,0.0,520000000.0
0.0,0.0,560000000.0
0.0,0.0,600000000.0
0.0,0.0,640000000.0
0.0,0.0,680000000.0
0.0,0.0,720000000.0
0.0,0.0,760000000.0
0.0,0.0,800000000.0
0.0,0.0,840000000.0
0.0,0.0,880000000.0
0.0,0.0,920000000.0
0.0,0.0,960000000.0
