channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
9.321761187404427e-12,1.3135813084964488e-12,12800000.0
1.2781116702306944e-11,1.5031832338822041e-12,13000000.0
1.2568406118474285e-11,1.6437294086717243e-12,13200000.0
1.4883809745668096e-11,1.8890854916281283e-12,13400000.0
1.4784905694364365e-11,2.4106504423532673e-12,13600000.0
3.026436997376042e-11,4.165134722597822e-12,13800000.0
5.513294464744336e-10,1.3957743790587396e-11,14000000.0
0.0,0.0,14200000.0
0.0,0.0,14400000.0
0.0,0.0,14600000.0
0.0,0.0,14800000.0
0.0,0.0,15000000.0
0.0,0.0,15200000.0
0.0,0.0,15400000.0
0.0,0.0,15600000.0
0.0,0.0,15800000.0
0.0,0.0,16000000.0
0.0,0.0,16200000.0
0.0,0.0,16400000.0
0.0,0.0,16600000.0
0.0,0.0,16800000.0
0.0,0.0,17000000.0
0.0,0.0,17200000.0
0.0,0.0,17400000.0
0.0,0.0,17600000.0
0.0,0.0,17800000.0
0.0,0.0,18000000.0
0.0,0.0,18200000.0
0.0,0.0,18400000.0
0.0,0.0,18600000.0
0.0,0.0,18800000.0
0.0,0.0,19000000.0
0.0,0.0,19200000.0
0.0,0.0,19400000.0
0.0,0.0,19600000.0
0.0,0.0,19800000.0
0.0,0.0,20000000.0
0.0,0.0,21000000.0
0.0,0.0,22000000.0
0.0,0.0,23000000.0
0.0,0.0,24000000.0
0.0,0.0,25000000.0
0.0,0.0,26000000.0
0.0,0.0,27000000.0
0.0,0.0,28000000.0
0.0,0.0,29000000.0
0.0,0.0,30000000.0
0.0,0.0,32000000.0
0.0,0.0,34000000.0
0.0,0.0,36000000.0
0.0,0.0,38000000.0
0.0,0.0,40000000.0
0.0,0.0,42000000.0
0.0,0.0,44000000.0
0.0,0.0,46000000.0
0.0,0.0,48000000.0
0.0,0.0,50000000.0
0.0,0.0,52000000.0
0.0,0.0,54000000.0
0.0,0.0,56000000.0
0.0,0.0,58000000.0
0.0,0.0,60000000.0
0.0,0.0,65000000.0
0.0,0.0,70000000.0
0.0,0.0,75000000.0
0.0,0.0,80000000.0
0.0,0.0,90000000.0
0.0,0.0,100000000.0
0.0,0.0,110000000.0
0.0,0.0,120000000.0
0.0,0.0,130000000.0
0.0,0.0,140000000.0
0.0,0.0,150000000.0
0.0,0.0,160000000.0
0.0,0.0,180000000.0
0.0,0.0,200000000.0
0.0,0.0,240000000.0
0.0,0.0,280000000.0
0.0,0.0,320000000.0
0.0,0.0,360000000.0
0.0,0.0,400000000.0
0.0,0.0,440000000.0
0.0,0.0,480000000.0
0.0,0.0,520000000.0
0.0,0.0,560000000.0
0.0,0.0,600000000.0
0.0,0.0,640000000.0
0.0,0.0,680000000.0
0.0,0.0,720000000.0
0.0,0.0,760000000.0
0.0,0.0,800000000.0
0.0,0.0,840000000.0
0.0,0.0,880000000.0
0.0,0.0,920000000.0
0.0,0.0,960000000.0
