channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
6.570413017617855e-12,3.291934946728395e-13,12600000.0
8.313463626572141e-12,3.866290845153829e-13,12800000.0
1.033106484208881e-11,4.3940513293523046e-13,13000000.0
1.0777355555294175e-11,4.843924975670497e-13,13200000.0
1.2669593940098913e-11,5.650951986526544e-13,13400000.0
1.564758780878924e-11,7.422338541633063e-13,13600000.0
3.979165236897648e-11,1.3683662930095326e-12,13800000.0
5.546101953065438e-10,4.04372964968024e-12,14000000.0
0.0,0.0,14200000.0
0.0,0.0,14400000.0
0.0,0.0,14600000.0
0.0,0.0,14800000.0
0.0,0.0,15000000.0
0.0,0.0,15200000.0
0.0,0.0,15400000.0
0.0,0.0,15600000.0
0.0,0.0,15800000.0
0.0,0.0,16000000.0
0.0,0.0,16200000.0
0.0,0.0,16400000.0
0.0,0.0,16600000.0
0.0,0.0,16800000.0
0.0,0.0,17000000.0
0.0,0.0,17200000.0
0.0,0.0,17400000.0
0.0,0.0,17600000.0
0.0,0.0,17800000.0
0.0,0.0,18000000.0
0.0,0.0,18200000.0
0.0,0.0,18400000.0
0.0,0.0,18600000.0
0.0,0.0,18800000.0
0.0,0.0,19000000.0
0.0,0.0,19200000.0
0.0,0.0,19400000.0
0.0,0.0,19600000.0
0.0,0.0,19800000.0
0.0,0.0,20000000.0
0.0,0.0,21000000.0
0.0,0.0,22000000.0
0.0,0.0,23000000.0
0.0,0.0,24000000.0
0.0,0.0,25000000.0
0.0,0.0,26000000.0
0.0,0.0,27000000.0
0.0,0.0,28000000.0
0.0,0.0,29000000.0
0.0,0.0,30000000.0
0.0,0.0,32000000.0
0.0,0.0,34000000.0
0.0,0.0,36000000.0
0.0,0.0,38000000.0
0.0,0.0,40000000.0
0.0,0.0,42000000.0
0.0,0.0,44000000.0
0.0,0.0,46000000.0
0.0,0.0,48000000.0
0.0,0.0,50000000.0
0.0,0.0,52000000.0
0.0,0.0,54000000.0
0.0,0.0,56000000.0
0.0,0.0,58000000.0
0.0,0.0,60000000.0
0.0,0.0,65000000.0
0.0,0.0,70000000.0
0.0,0.0,75000000.0
0.0,0.0,80000000.0
0.0,0.0,90000000.0
0.0,0.0,100000000.0
0.0,0.0,110000000.0
0.0,0.0,120000000.0
0.0,0.0,130000000.0
0.0,0.0,140000000.0
0.0,0.0,150000000.0
0.0,0.0,160000000.0
0.0,0.0,180000000.0
0.0,0.0,200000000.0
0.0,0.0,240000000.0
0.0,0.0,280000000.0
0.0,0.0,320000000.0
0.0,0.0,360000000.0
0.0,0.0,400000000.0
0.0,0.0,440000000.0
0.0,0.0,480000000.0
0.0,0.0,520000000.0
0.0,0.0,560000000.0
0.0,0.0,600000000.0
0.0,0.0,640000000.0
0.0,0.0,680000000.0
0.0,0.0,720000000.0
0.0,0.0,760000000.0
0.0,0.0,800000000.0
0.0,0.0,840000000.0
0.0,0.0,880000000.0
0.0,0.0,920000000.0
0.0,0.0,960000000.0
