channel_flux_adjusted,blanket_flux_adjusted,energy_filter_values
4.790631707704586e-12,7.883396379628059e-13,12000000.0
5.401861058466083e-12,9.031975554564423e-13,12200000.0
6.492944563236743e-12,1.0240064473838098e-12,12400000.0
7.575416631972683e-12,1.1152486631298663e-12,12600000.0
9.334666748517528e-12,1.3098515963054639e-12,12800000.0
1.272936000917931e-11,1.499772746533901e-12,13000000.0
1.2599566194757716e-11,1.6451334497666515e-12,13200000.0
1.4870596644112526e-11,1.886410714301652e-12,13400000.0
1.4788492684137054e-11,2.4130113897904324e-12,13600000.0
3.0208071619077974e-11,4.162289850249055e-12,13800000.0
5.51329040780672e-10,1.3959856235713426e-11,14000000.0
0.0,0.0,14200000.0
0.0,0.0,14400000.0
0.0,0.0,14600000.0
0.0,0.0,14800000.0
0.0,0.0,15000000.0
0.0,0.0,15200000.0
0.0,0.0,15400000.0
0.0,0.0,15600000.0
0.0,0.0,15800000.0
0.0,0.0,16000000.0
0.0,0.0,16200000.0
0.0,0.0,16400000.0
0.0,0.0,16600000.0
0.0,0.0,16800000.0
0.0,0.0,17000000.0
0.0,0.0,17200000.0
0.0,0.0,17400000.0
0.0,0.0,17600000.0
0.0,0.0,17800000.0
0.0,0.0,18000000.0
0.0,0.0,18200000.0
0.0,0.0,18400000.0
0.0,0.0,18600000.0
0.0,0.0,18800000.0
0.0,0.0,19000000.0
0.0,0.0,19200000.0
0.0,0.0,19400000.0
0.0,0.0,19600000.0
0.0,0.0,19800000.0
0.0,0.0,20000000.0
0.0,0.0,21000000.0
0.0,0.0,22000000.0
0.0,0.0,23000000.0
0.0,0.0,24000000.0
0.0,0.0,25000000.0
0.0,0.0,26000000.0
0.0,0.0,27000000.0
0.0,0.0,28000000.0
0.0,0.0,29000000.0
0.0,0.0,30000000.0
0.0,0.0,32000000.0
0.0,0.0,34000000.0
0.0,0.0,36000000.0
0.0,0.0,38000000.0
0.0,0.0,40000000.0
0.0,0.0,42000000.0
0.0,0.0,44000000.0
0.0,0.0,46000000.0
0.0,0.0,48000000.0
0.0,0.0,50000000.0
0.0,0.0,52000000.0
0.0,0.0,54000000.0
0.0,0.0,56000000.0
0.0,0.0,58000000.0
0.0,0.0,60000000.0
0.0,0.0,65000000.0
0.0,0.0,70000000.0
0.0,0.0,75000000.0
0.0,0.0,80000000.0
0.0,0.0,90000000.0
0.0,0.0,100000000.0
0.0,0.0,110000000.0
0.0,0.0,120000000.0
0.0,0.0,130000000.0
0.0,0.0,140000000.0
0.0,0.0,150000000.0
0.0,0.0,160000000.0
0.0,0.0,180000000.0
0.0,0.0,200000000.0
0.0,0.0,240000000.0
0.0,0.0,280000000.0
0.0,0.0,320000000.0
0.0,0.0,360000000.0
0.0,0.0,400000000.0
0.0,0.0,440000000.0
0.0,0.0,480000000.0
0.0,0.0,520000000.0
0.0,0.0,560000000.0
0.0,0.0,600000000.0
0.0,0.0,640000000.0
0.0,0.0,680000000.0
0.0,0.0,720000000.0
0.0,0.0,760000000.0
0.0,0.0,800000000.0
0.0,0.0,840000000.0
0.0,0.0,880000000.0
0.0,0.0,920000000.0
0.0,0.0,960000000.0
